,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
5676,2001-07-05,3860,-80,-2.03,3940,3950,3860,311035,60602865000.0,29200000000000.0,151239942
5677,2001-07-04,3940,50,1.29,3840,3940,3840,274111,53207872000.0,29800000000000.0,151239942
5678,2001-07-03,3890,30,0.78,3900,3910,3870,406148,79070866000.0,29400000000000.0,151239942
5679,2001-07-02,3860,20,0.52,3840,3880,3810,465694,89568132000.0,29200000000000.0,151239942
5680,2001-06-29,3840,90,2.4,3840,3850,3800,613537,117000000000.0,29000000000000.0,151239942
5681,2001-06-28,3750,30,0.81,3700,3790,3690,540822,101000000000.0,28400000000000.0,151239942
5682,2001-06-27,3720,-60,-1.59,3790,3800,3700,819708,153000000000.0,28100000000000.0,151239942
5683,2001-06-26,3780,-90,-2.33,3870,3900,3780,670094,128000000000.0,28600000000000.0,151239942
5684,2001-06-25,3870,0,0.0,3840,3930,3800,518554,100000000000.0,29300000000000.0,151239942
5685,2001-06-22,3870,-90,-2.27,3940,3940,3820,893742,173000000000.0,29300000000000.0,151239942
5686,2001-06-21,3960,-40,-1.0,4000,4040,3920,816100,162000000000.0,29900000000000.0,151239942
5687,2001-06-20,4000,-110,-2.68,4060,4070,3990,770358,155000000000.0,30200000000000.0,151239942
5688,2001-06-19,4110,10,0.24,4100,4170,4080,625581,129000000000.0,31100000000000.0,151239942
5689,2001-06-18,4100,-90,-2.15,4180,4180,4080,681948,140000000000.0,31000000000000.0,151239942
5690,2001-06-15,4190,-40,-0.95,4190,4200,4120,817467,170000000000.0,31700000000000.0,151239942
5691,2001-06-14,4230,-50,-1.17,4270,4310,4200,556866,118000000000.0,32000000000000.0,151239942
5692,2001-06-13,4280,60,1.42,4300,4310,4200,472921,100000000000.0,32400000000000.0,151239942
5693,2001-06-12,4220,-60,-1.4,4220,4300,4210,483939,103000000000.0,31900000000000.0,151239942
5694,2001-06-11,4280,-190,-4.25,4330,4380,4280,493626,106000000000.0,32400000000000.0,151239942
5695,2001-06-08,4470,190,4.44,4420,4510,4400,854889,190000000000.0,33800000000000.0,151239942
5696,2001-06-07,4280,220,5.42,4080,4310,4080,799372,169000000000.0,32400000000000.0,151239942
5697,2001-06-05,4060,-180,-4.25,4140,4240,4040,1030410,211000000000.0,30700000000000.0,151239942
5698,2001-06-04,4240,0,0.0,4260,4310,4230,399194,85138198000.0,32100000000000.0,151239942
5699,2001-06-01,4240,0,0.0,4300,4300,4210,586304,125000000000.0,32100000000000.0,151239942
5700,2001-05-31,4240,-230,-5.15,4320,4340,4190,1271938,272000000000.0,32100000000000.0,151239942
5701,2001-05-30,4470,-170,-3.66,4500,4530,4450,636313,143000000000.0,33800000000000.0,151239942
5702,2001-05-29,4640,190,4.27,4430,4640,4430,485640,111000000000.0,35100000000000.0,151239942
5703,2001-05-28,4450,10,0.23,4420,4480,4380,369666,81996990000.0,33700000000000.0,151239942
5704,2001-05-25,4440,-90,-1.99,4550,4650,4430,673974,152000000000.0,33600000000000.0,151239942
5705,2001-05-24,4530,-170,-3.62,4560,4600,4510,605529,138000000000.0,34300000000000.0,151239942
5706,2001-05-23,4700,80,1.73,4600,4760,4580,437809,103000000000.0,35500000000000.0,151239942
5707,2001-05-22,4620,40,0.87,4720,4780,4620,976665,230000000000.0,34900000000000.0,151239942
5708,2001-05-21,4580,170,3.85,4500,4620,4430,563256,129000000000.0,34600000000000.0,151239942
5709,2001-05-18,4410,-20,-0.45,4380,4420,4340,378388,82833739000.0,33300000000000.0,151239942
5710,2001-05-17,4430,220,5.23,4400,4430,4340,482133,106000000000.0,33500000000000.0,151239942
5711,2001-05-16,4210,-130,-3.0,4300,4370,4200,517916,111000000000.0,31800000000000.0,151239942
5712,2001-05-15,4340,-90,-2.03,4410,4450,4290,528436,115000000000.0,32800000000000.0,151239942
5713,2001-05-14,4430,20,0.45,4420,4460,4400,286202,63221568000.0,33500000000000.0,151239942
5714,2001-05-11,4410,-90,-2.0,4460,4470,4400,554183,123000000000.0,33300000000000.0,151239942
5715,2001-05-10,4500,0,0.0,4500,4560,4440,492487,111000000000.0,34000000000000.0,151239942
5716,2001-05-09,4500,-90,-1.96,4560,4580,4490,413921,93379720000.0,34000000000000.0,151239942
5717,2001-05-08,4590,-10,-0.22,4590,4620,4520,336524,77143358000.0,34700000000000.0,151239942
5718,2001-05-07,4600,140,3.14,4500,4630,4480,358957,81551760000.0,34800000000000.0,151239942
5719,2001-05-04,4460,-140,-3.04,4410,4510,4410,656127,147000000000.0,33700000000000.0,151239942
5720,2001-05-03,4600,20,0.44,4620,4620,4490,517991,118000000000.0,34800000000000.0,151239942
5721,2001-05-02,4580,0,0.0,4700,4700,4540,730267,168000000000.0,34600000000000.0,151239942
5722,2001-04-30,4580,240,5.53,4460,4620,4410,764571,173000000000.0,34600000000000.0,151239942
5723,2001-04-27,4340,-130,-2.91,4410,4450,4310,433980,94743840000.0,32800000000000.0,151239942
5724,2001-04-26,4470,-50,-1.11,4600,4600,4450,784235,177000000000.0,33800000000000.0,151239942
5725,2001-04-25,4520,120,2.73,4340,4520,4320,526949,116000000000.0,34200000000000.0,151239942
5726,2001-04-24,4400,-140,-3.08,4410,4420,4330,623792,136000000000.0,33300000000000.0,151239942
5727,2001-04-23,4540,50,1.11,4490,4610,4470,635721,145000000000.0,34300000000000.0,151239942
5728,2001-04-20,4490,-210,-4.47,4720,4780,4490,898176,207000000000.0,34000000000000.0,151239942
5729,2001-04-19,4700,420,9.81,4620,4920,4580,2626128,620000000000.0,35500000000000.0,151239942
5730,2001-04-18,4280,310,7.81,4110,4280,4070,955879,199000000000.0,32400000000000.0,151239942
5731,2001-04-17,3970,30,0.76,3920,4020,3850,336359,66336851500.0,30000000000000.0,151239942
5732,2001-04-16,3940,-120,-2.96,4060,4080,3940,204097,40770214000.0,29800000000000.0,151239942
5733,2001-04-13,4060,50,1.25,4100,4150,4030,776811,159000000000.0,30700000000000.0,151239942
5734,2001-04-12,4010,290,7.8,3940,4090,3900,1473266,294000000000.0,30300000000000.0,151239942
5735,2001-04-11,3720,80,2.2,3780,3800,3720,890351,167000000000.0,28100000000000.0,151239942
5736,2001-04-10,3640,-70,-1.89,3710,3740,3610,783590,143000000000.0,27500000000000.0,151239942
5737,2001-04-09,3710,-130,-3.39,3790,3810,3710,516809,97209109500.0,28100000000000.0,151239942
5738,2001-04-06,3840,180,4.92,3960,3960,3780,1705837,331000000000.0,29000000000000.0,151239942
5739,2001-04-04,3660,-140,-3.68,3700,3740,3630,1245631,229000000000.0,27700000000000.0,151239942
5740,2001-04-03,3800,-190,-4.76,3810,3870,3790,921494,176000000000.0,28700000000000.0,151239942
5741,2001-04-02,3990,-170,-4.09,4040,4100,3960,782843,157000000000.0,30200000000000.0,151239942
5742,2001-03-30,4160,70,1.71,4110,4170,4040,602077,124000000000.0,31500000000000.0,151239942
5743,2001-03-29,4090,-60,-1.45,4090,4180,4040,598422,123000000000.0,30900000000000.0,151239942
5744,2001-03-28,4150,0,0.0,4260,4260,4150,521567,110000000000.0,31400000000000.0,151239942
5745,2001-03-27,4150,-190,-4.38,4300,4310,4120,626950,132000000000.0,31400000000000.0,151239942
5746,2001-03-26,4340,40,0.93,4400,4430,4340,857488,188000000000.0,32800000000000.0,151239942
5747,2001-03-23,4300,320,8.04,4090,4370,4080,1835148,390000000000.0,32500000000000.0,151239942
5748,2001-03-22,3980,110,2.84,3980,3990,3920,749337,148000000000.0,30100000000000.0,151239942
5749,2001-03-21,3870,50,1.31,3720,3900,3700,811004,154000000000.0,29300000000000.0,151239942
5750,2001-03-20,3820,20,0.53,3900,3920,3820,429195,83024495000.0,28900000000000.0,151239942
5751,2001-03-19,3800,-90,-2.31,3810,3880,3770,497387,95103985000.0,28700000000000.0,151239942
5752,2001-03-16,3890,-30,-0.77,3880,3920,3830,466356,90434067000.0,29400000000000.0,151239942
5753,2001-03-15,3920,20,0.51,3790,3930,3760,587410,114000000000.0,29600000000000.0,151239942
5754,2001-03-14,3900,260,7.14,3790,3910,3780,785725,152000000000.0,29500000000000.0,151239942
5755,2001-03-13,3640,-30,-0.82,3570,3650,3540,676313,122000000000.0,27500000000000.0,151239942
5756,2001-03-12,3670,-170,-4.43,3700,3760,3650,772211,143000000000.0,27800000000000.0,151239942
5757,2001-03-09,3840,-170,-4.24,3940,3940,3820,616095,119000000000.0,29000000000000.0,151239942
5758,2001-03-08,4010,10,0.25,3950,4010,3910,627296,125000000000.0,30300000000000.0,151239942
5759,2001-03-07,4000,200,5.26,3960,4010,3900,1052875,209000000000.0,30200000000000.0,151239942
5760,2001-03-06,3800,80,2.15,3820,3850,3760,510082,97111505000.0,28700000000000.0,151239942
5761,2001-03-05,3720,110,3.05,3530,3720,3530,492456,90407241000.0,28100000000000.0,151239942
5762,2001-03-02,3610,-130,-3.48,3700,3700,3580,890062,162000000000.0,27300000000000.0,151239942
5763,2001-02-28,3740,-50,-1.32,3700,3780,3700,574345,107000000000.0,28300000000000.0,151239942
5764,2001-02-27,3790,-50,-1.3,3840,3940,3790,773982,149000000000.0,28700000000000.0,151239942
5765,2001-02-26,3840,0,0.0,3850,3860,3780,713378,136000000000.0,29000000000000.0,151239942
5766,2001-02-23,3840,-170,-4.24,3920,3970,3830,1537164,298000000000.0,29000000000000.0,151239942
5767,2001-02-22,4010,-150,-3.61,4080,4100,3940,872169,175000000000.0,30300000000000.0,151239942
5768,2001-02-21,4160,-80,-1.89,4160,4200,4140,390024,81161772000.0,31500000000000.0,151239942
5769,2001-02-20,4240,50,1.19,4190,4280,4180,363573,76744806000.0,32100000000000.0,151239942
5770,2001-02-19,4190,-60,-1.41,4180,4210,4100,457630,95340655000.0,31700000000000.0,151239942
5771,2001-02-16,4250,120,2.91,4150,4310,4130,927555,197000000000.0,32100000000000.0,151239942
5772,2001-02-15,4130,150,3.77,4200,4210,4100,698680,145000000000.0,31200000000000.0,151239942
5773,2001-02-14,3980,0,0.0,3920,4040,3900,394201,78630534000.0,30100000000000.0,151239942
5774,2001-02-13,3980,10,0.25,4040,4100,3970,445953,89505402000.0,30100000000000.0,151239942
5775,2001-02-12,3970,-100,-2.46,3840,4050,3840,722293,143000000000.0,30000000000000.0,151239942
5776,2001-02-09,4070,10,0.25,4040,4100,3980,504637,102000000000.0,30800000000000.0,151239942
5777,2001-02-08,4060,160,4.1,3920,4060,3890,693756,138000000000.0,30700000000000.0,151239942
5778,2001-02-07,3900,-110,-2.74,3960,3990,3900,462650,90826665000.0,29500000000000.0,151239942
5779,2001-02-06,4010,-20,-0.5,3980,4020,3910,630966,125000000000.0,30300000000000.0,151239942
5780,2001-02-05,4030,-260,-6.06,4170,4200,3990,942754,192000000000.0,30500000000000.0,151239942
5781,2001-02-02,4290,20,0.47,4290,4390,4220,546604,117000000000.0,32400000000000.0,151239942
5782,2001-02-01,4270,-130,-2.95,4270,4420,4190,794640,170000000000.0,32300000000000.0,151239942
5783,2001-01-31,4400,290,7.06,4090,4400,4090,1060930,226000000000.0,33300000000000.0,151239942
5784,2001-01-30,4110,90,2.24,4100,4170,4070,787000,162000000000.0,31100000000000.0,151239942
5785,2001-01-29,4020,40,1.01,4000,4100,3960,944935,190000000000.0,30400000000000.0,151239942
5786,2001-01-26,3980,-570,-12.53,4450,4480,3970,1820526,376000000000.0,30100000000000.0,151239942
5787,2001-01-22,4550,-50,-1.09,4600,4600,4470,845034,192000000000.0,34400000000000.0,151239942
5788,2001-01-19,4600,200,4.55,4700,4700,4520,1084940,250000000000.0,34800000000000.0,151239942
5789,2001-01-18,4400,180,4.27,4240,4530,4240,1153718,254000000000.0,33300000000000.0,151239942
5790,2001-01-17,4220,80,1.93,4060,4240,4060,1051459,218000000000.0,31900000000000.0,151239942
5791,2001-01-16,4140,220,5.61,3960,4200,3850,1041389,210000000000.0,31300000000000.0,151239942
5792,2001-01-15,3920,80,2.08,3860,4020,3840,1029275,202000000000.0,29600000000000.0,151239942
5793,2001-01-12,3840,200,5.49,3800,3890,3770,1058060,203000000000.0,29000000000000.0,151239942
5794,2001-01-11,3640,-70,-1.89,3790,3790,3640,628239,116000000000.0,27500000000000.0,151239942
5795,2001-01-10,3710,-130,-3.39,3780,3810,3700,824777,155000000000.0,28100000000000.0,151239942
5796,2001-01-09,3840,-40,-1.03,3830,3860,3710,925608,175000000000.0,29000000000000.0,151239942
5797,2001-01-08,3880,-20,-0.51,3820,3910,3780,845911,163000000000.0,29300000000000.0,151239942
5798,2001-01-05,3900,120,3.17,3760,3920,3700,1562744,300000000000.0,29500000000000.0,151239942
5799,2001-01-04,3780,410,12.17,3790,3870,3660,2398248,450000000000.0,28600000000000.0,151239942
5800,2001-01-03,3370,20,0.6,3230,3420,3220,757143,126000000000.0,25500000000000.0,151239942
5801,2001-01-02,3350,190,6.01,3160,3380,3140,789127,130000000000.0,25300000000000.0,151239942
5802,2000-12-26,3160,20,0.64,3230,3240,3160,1208632,194000000000.0,23900000000000.0,151239942
5803,2000-12-22,3140,-100,-3.09,3240,3300,3130,1275258,205000000000.0,23700000000000.0,151239942
5804,2000-12-21,3240,-100,-2.99,3120,3300,3070,1532573,245000000000.0,24500000000000.0,151239942
5805,2000-12-20,3340,-190,-5.38,3420,3450,3320,1073576,182000000000.0,25300000000000.0,151239942
5806,2000-12-19,3530,-30,-0.84,3560,3570,3510,508982,90083578000.0,26700000000000.0,151239942
5807,2000-12-18,3560,70,2.01,3500,3590,3490,687058,122000000000.0,26900000000000.0,151239942
5808,2000-12-15,3490,-130,-3.59,3620,3640,3480,1059217,189000000000.0,26400000000000.0,151239942
5809,2000-12-14,3620,-160,-4.23,3620,3680,3560,1339386,242000000000.0,27400000000000.0,151238174
5810,2000-12-13,3780,280,8.0,3500,3780,3500,1682889,308000000000.0,28600000000000.0,151238174
5811,2000-12-12,3500,-80,-2.23,3580,3650,3500,1474958,264000000000.0,26500000000000.0,151238174
5812,2000-12-11,3580,210,6.23,3480,3630,3480,1411583,250000000000.0,27100000000000.0,151238174
5813,2000-12-08,3370,110,3.37,3260,3390,3260,951501,159000000000.0,25500000000000.0,151238174
5814,2000-12-07,3260,50,1.56,3210,3260,3160,860422,138000000000.0,24700000000000.0,151238174
5815,2000-12-06,3210,-30,-0.93,3410,3430,3210,1917834,321000000000.0,24300000000000.0,151238174
5816,2000-12-05,3240,140,4.52,3160,3250,3120,1168095,185000000000.0,24500000000000.0,151238174
5817,2000-12-04,3100,-80,-2.52,3220,3250,3080,1037540,165000000000.0,23400000000000.0,151238174
5818,2000-12-01,3180,-60,-1.85,3080,3220,3040,1928557,303000000000.0,24000000000000.0,151238174
5819,2000-11-30,3240,20,0.62,3220,3290,3150,1266322,204000000000.0,24500000000000.0,151238174
5820,2000-11-29,3220,-300,-8.52,3300,3350,3200,1086068,177000000000.0,24300000000000.0,151238174
5821,2000-11-28,3520,-260,-6.88,3650,3650,3500,1195439,214000000000.0,26600000000000.0,151238174
5822,2000-11-27,3780,380,11.18,3600,3800,3570,2004446,369000000000.0,28600000000000.0,151238174
5823,2000-11-24,3400,190,5.92,3310,3400,3270,910673,152000000000.0,25700000000000.0,151238174
5824,2000-11-23,3210,70,2.23,3140,3260,3140,892960,143000000000.0,24300000000000.0,151238174
5825,2000-11-22,3140,-20,-0.63,3100,3220,3080,754289,119000000000.0,23700000000000.0,151238174
5826,2000-11-21,3160,60,1.94,3080,3170,2970,1032456,158000000000.0,23900000000000.0,151238174
5827,2000-11-20,3100,-120,-3.73,3160,3210,3100,535981,84401740000.0,23400000000000.0,151238174
5828,2000-11-17,3220,-60,-1.83,3180,3230,3150,724553,115000000000.0,24300000000000.0,151238174
5829,2000-11-16,3280,-110,-3.24,3400,3420,3250,748446,125000000000.0,24800000000000.0,151238174
5830,2000-11-15,3390,100,3.04,3450,3460,3320,1114464,191000000000.0,25600000000000.0,151238174
5831,2000-11-14,3290,140,4.44,3210,3320,3210,635154,104000000000.0,24900000000000.0,151238174
5832,2000-11-13,3150,-230,-6.8,3220,3260,3100,1021457,163000000000.0,23800000000000.0,151238174
5833,2000-11-10,3380,-20,-0.59,3360,3440,3320,702840,119000000000.0,25600000000000.0,151238174
5834,2000-11-09,3400,-10,-0.29,3300,3430,3260,1046171,175000000000.0,25700000000000.0,151238174
5835,2000-11-08,3410,-30,-0.87,3400,3460,3280,1164384,197000000000.0,25800000000000.0,151238174
5836,2000-11-07,3440,-70,-1.99,3460,3550,3380,1074804,187000000000.0,26000000000000.0,151238174
5837,2000-11-06,3510,70,2.03,3460,3670,3380,1437330,257000000000.0,26500000000000.0,151238174
5838,2000-11-03,3440,120,3.61,3420,3470,3370,1608435,275000000000.0,26000000000000.0,151238174
5839,2000-11-02,3320,60,1.84,3200,3430,3170,2463636,408000000000.0,25100000000000.0,151238174
5840,2000-11-01,3260,410,14.39,3000,3270,2960,1883300,291000000000.0,24700000000000.0,151238174
5841,2000-10-31,2850,100,3.64,2750,2850,2630,1263847,176000000000.0,21600000000000.0,151238174
5842,2000-10-30,2750,-90,-3.17,2800,2880,2720,736657,103000000000.0,20800000000000.0,151231859
5843,2000-10-27,2840,-50,-1.73,2960,3020,2840,1463360,216000000000.0,21500000000000.0,151231859
5844,2000-10-26,2890,-320,-9.97,2930,3030,2740,2665890,389000000000.0,21900000000000.0,151231859
5845,2000-10-25,3210,-130,-3.89,3200,3260,3130,1374694,219000000000.0,24300000000000.0,151231859
5846,2000-10-24,3340,140,4.38,3180,3420,3100,1942318,319000000000.0,25300000000000.0,151231859
5847,2000-10-23,3200,-130,-3.9,3490,3520,3160,2799260,467000000000.0,24200000000000.0,151231859
5848,2000-10-20,3330,430,14.83,3240,3330,3190,2376542,390000000000.0,25200000000000.0,151231859
5849,2000-10-19,2900,170,6.23,2730,3050,2690,2754409,396000000000.0,21900000000000.0,151231859
5850,2000-10-18,2730,-10,-0.36,2540,2760,2420,3284311,424000000000.0,20600000000000.0,151231859
5851,2000-10-17,2740,-420,-13.29,2980,3080,2730,1306045,191000000000.0,20700000000000.0,151231859
5852,2000-10-16,3160,130,4.29,3300,3380,3130,2326392,381000000000.0,23900000000000.0,151231859
5853,2000-10-13,3030,-110,-3.5,3000,3090,2830,2305962,339000000000.0,22900000000000.0,151231859
5854,2000-10-12,3140,-80,-2.48,3140,3280,3140,1590749,254000000000.0,23700000000000.0,151231859
5855,2000-10-11,3220,-440,-12.02,3450,3460,3210,2072111,343000000000.0,24300000000000.0,151231859
5856,2000-10-10,3660,-30,-0.81,3700,3810,3590,1242900,228000000000.0,27700000000000.0,151231859
5857,2000-10-09,3690,-210,-5.38,3820,3840,3680,1263995,236000000000.0,27900000000000.0,151231859
5858,2000-10-06,3900,-40,-1.02,3800,3900,3760,1098710,210000000000.0,29500000000000.0,151231859
5859,2000-10-05,3940,50,1.29,4020,4080,3940,1254995,252000000000.0,29800000000000.0,151231859
5860,2000-10-04,3890,80,2.1,3700,3950,3590,1652739,314000000000.0,29400000000000.0,151231859
5861,2000-10-02,3810,-230,-5.69,3840,3880,3760,822417,157000000000.0,28800000000000.0,151231859
5862,2000-09-29,4040,-20,-0.49,4120,4120,3940,1150741,232000000000.0,30500000000000.0,151231859
5863,2000-09-28,4060,30,0.74,4100,4190,4030,1049400,215000000000.0,30700000000000.0,151231859
5864,2000-09-27,4030,30,0.75,4000,4100,3960,1395909,281000000000.0,30500000000000.0,151231859
5865,2000-09-26,4000,-90,-2.2,3900,4040,3900,1168610,233000000000.0,30200000000000.0,151231859
5866,2000-09-25,4090,290,7.63,3880,4110,3840,1319773,265000000000.0,30900000000000.0,151231859
5867,2000-09-22,3800,-600,-13.64,3840,4050,3780,2065320,403000000000.0,28700000000000.0,151231859
5868,2000-09-21,4400,-200,-4.35,4590,4660,4320,1308910,293000000000.0,33300000000000.0,151231859
5869,2000-09-20,4600,440,10.58,4600,4660,4460,2068299,475000000000.0,34800000000000.0,151231859
5870,2000-09-19,4160,190,4.79,3990,4370,3900,2010503,417000000000.0,31500000000000.0,151231859
5871,2000-09-18,3970,-380,-8.74,4010,4120,3700,2926173,564000000000.0,30000000000000.0,151231859
5872,2000-09-15,4350,-360,-7.64,4500,4620,4300,1653972,370000000000.0,32900000000000.0,151231859
5873,2000-09-14,4710,-170,-3.48,4600,4710,4440,2122625,484000000000.0,35600000000000.0,151231859
5874,2000-09-08,4880,90,1.88,4900,4930,4790,1143428,278000000000.0,36900000000000.0,151231859
5875,2000-09-07,4790,-360,-6.99,4940,4980,4760,1678143,411000000000.0,36200000000000.0,151231859
5876,2000-09-06,5150,0,0.0,5200,5280,5090,1062450,276000000000.0,38900000000000.0,151231859
5877,2000-09-05,5150,-190,-3.56,5260,5340,5030,1595388,409000000000.0,38900000000000.0,151231859
5878,2000-09-04,5340,-200,-3.61,5440,5550,5310,572580,155000000000.0,40400000000000.0,151231859
5879,2000-09-01,5540,70,1.28,5540,5600,5420,999150,276000000000.0,41900000000000.0,151231859
